CODI_PROVINCIA,PROVINCIA,CODI_MUNICIPI,MUNICIPI,ESTACIO,CODI_CONTAMINANT,ANY,MES,DIA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24
8,Barcelona,19,Barcelona,4,7,2022,3,1,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,14.0,V,47.0,V,67.0,V,47.0,V,52.0,V,16.0,V,5.0,V,3.0,V,,N,,N,2.0,V,2.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,2,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,2.0,V,11.0,V,40.0,V,84.0,V,103.0,V,69.0,V,58.0,V,18.0,V,15.0,V,2.0,V,2.0,V,4.0,V,7.0,V,6.0,V,4.0,V,3.0,V,2.0,V,5.0,V,11.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,3,13.0,V,4.0,V,1.0,V,2.0,V,1.0,V,7.0,V,9.0,V,9.0,V,18.0,V,11.0,V,7.0,V,11.0,V,7.0,V,5.0,V,4.0,V,3.0,V,3.0,V,5.0,V,5.0,V,3.0,V,2.0,V,1.0,V,2.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,4,2.0,V,11.0,V,3.0,V,1.0,V,1.0,V,3.0,V,14.0,V,29.0,V,59.0,V,71.0,V,66.0,V,60.0,V,37.0,V,6.0,V,14.0,V,9.0,V,5.0,V,10.0,V,2.0,V,2.0,V,2.0,V,3.0,V,2.0,V,4.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,5,5.0,V,1.0,V,2.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,3.0,V,4.0,V,4.0,V,4.0,V,9.0,V,4.0,V,3.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,6,1.0,V,5.0,V,7.0,V,1.0,V,1.0,V,2.0,V,4.0,V,1.0,V,2.0,V,2.0,V,3.0,V,3.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,7,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,3.0,V,12.0,V,28.0,V,30.0,V,6.0,V,3.0,V,3.0,V,3.0,V,2.0,V,3.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,8,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,3.0,V,5.0,V,35.0,V,68.0,V,69.0,V,68.0,V,63.0,V,26.0,V,6.0,V,4.0,V,2.0,V,2.0,V,4.0,V,4.0,V,3.0,V,2.0,V,20.0,V,26.0,V,13.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,9,3.0,V,9.0,V,7.0,V,3.0,V,6.0,V,16.0,V,17.0,V,24.0,V,50.0,V,58.0,V,64.0,V,8.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,3.0,V,3.0,V,1.0,V,4.0,V,1.0,V,15.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,10,15.0,V,16.0,V,7.0,V,15.0,V,15.0,V,22.0,V,24.0,V,49.0,V,103.0,V,84.0,V,58.0,V,12.0,V,5.0,V,3.0,V,3.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,11,1.0,V,6.0,V,25.0,V,22.0,V,5.0,V,24.0,V,32.0,V,60.0,V,95.0,V,49.0,V,4.0,V,3.0,V,3.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,12,6.0,V,1.0,V,1.0,V,1.0,V,1.0,V,3.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,4.0,V,4.0,V,4.0,V,3.0,V,2.0,V,1.0,V,1.0,V,3.0,V,1.0,V,2.0,V,1.0,V,4.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,13,1.0,V,2.0,V,3.0,V,5.0,V,3.0,V,4.0,V,1.0,V,7.0,V,17.0,V,11.0,V,5.0,V,3.0,V,6.0,V,5.0,V,3.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,3.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,14,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,,N,2.0,V,4.0,V,2.0,V,2.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,15,8.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,4.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,2.0,V,2.0,V,3.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,16,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,3.0,V,4.0,V,2.0,V,3.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,5.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,17,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,5.0,V,3.0,V,3.0,V,2.0,V,2.0,V,3.0,V,2.0,V,1.0,V,2.0,V,2.0,V,1.0,V,4.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,18,3.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,3.0,V,4.0,V,3.0,V,4.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,19,1.0,V,5.0,V,1.0,V,1.0,V,1.0,V,3.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,20,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,4.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,21,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,3.0,V,1.0,V,1.0,V,2.0,V,3.0,V,2.0,V,3.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,22,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,8.0,V,1.0,V,2.0,V,2.0,V,3.0,V,3.0,V,2.0,V,2.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,23,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,4.0,V,9.0,V,7.0,V,2.0,V,3.0,V,2.0,V,2.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,24,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,4.0,V,6.0,V,11.0,V,10.0,V,2.0,V,2.0,V,2.0,V,1.0,V,2.0,V,1.0,V,1.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,25,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,2.0,V,18.0,V,39.0,V,7.0,V,2.0,V,3.0,V,3.0,V,2.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,26,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,2.0,V,2.0,V,1.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,27,1.0,V,,N,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,4.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,28,1.0,V,2.0,V,2.0,V,1.0,V,1.0,V,2.0,V,4.0,V,21.0,V,48.0,V,48.0,V,45.0,V,33.0,V,5.0,V,2.0,V,2.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,29,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,4.0,V,17.0,V,33.0,V,37.0,V,49.0,V,8.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,30,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,3.0,V,3.0,V,5.0,V,,N,,N,8.0,V,7.0,V,7.0,V,2.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,1.0,V,9.0,V,27.0,V
8,Barcelona,19,Barcelona,4,7,2022,3,31,2.0,V,3.0,V,2.0,V,1.0,V,1.0,V,1.0,V,2.0,V,5.0,V,9.0,V,8.0,V,7.0,V,5.0,V,5.0,V,5.0,V,4.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,8,2022,3,1,40.0,V,43.0,V,37.0,V,40.0,V,37.0,V,35.0,V,49.0,V,52.0,V,52.0,V,48.0,V,51.0,V,33.0,V,15.0,V,12.0,V,,N,,N,10.0,V,14.0,V,13.0,V,15.0,V,12.0,V,11.0,V,13.0,V,40.0,V
8,Barcelona,19,Barcelona,4,8,2022,3,2,50.0,V,46.0,V,40.0,V,33.0,V,32.0,V,38.0,V,45.0,V,51.0,V,59.0,V,66.0,V,69.0,V,73.0,V,68.0,V,65.0,V,22.0,V,18.0,V,26.0,V,42.0,V,44.0,V,38.0,V,41.0,V,49.0,V,62.0,V,63.0,V
